Id,PID,Lot Frontage,Lot Area,Utilities,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,Sale Type,SalePrice,Bsmt Total Fin SF,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Misc Feature_Gar2,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Roof Matl_Metal,Roof Matl_Roll,Exterior 1st_PreCast,Exterior 2nd_Other,Exterior 2nd_PreCast,Mas Vnr Type_CBlock,Heating_GasA,Age When Sold,Age After Remodeled When Sold,Age Garage When Sold,MS SubClass_1-1/2 STORY FINISHED ALL AGES,MS SubClass_1-1/2 STORY PUD - ALL AGES,MS SubClass_1-STORY 1945 & OLDER,MS SubClass_1-STORY 1946 & NEWER ALL STYLES,MS SubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MS SubClass_1-STORY W/FINISHED ATTIC ALL AGES,MS SubClass_2 FAMILY CONVERSION - ALL STYLES AND AGES,MS SubClass_2-1/2 STORY ALL AGES,MS SubClass_2-STORY 1945 & OLDER,MS SubClass_2-STORY 1946 & NEWER,MS SubClass_2-STORY PUD - 1946 & NEWER,MS SubClass_DUPLEX - ALL STYLES AND AGES,MS SubClass_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,MS SubClass_SPLIT FOYER,MS SubClass_SPLIT OR MULTI-LEVEL
1938,535325320,55.0,7150.0,4,4,4,1955,1955,0.0,3,3,4,3,3,1,150.0,0.0,1040.0,1190.0,4,2,5,1040.0,500.0,0.0,1540.0,1,0,1,0,1,2,7,8,0,0,2002,1,352.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,115000,150.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,52,52,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,532353120,64.0,6285.0,4,5,5,1977,1977,0.0,3,3,5,4,3,1,138.0,351.0,405.0,894.0,3,2,5,894.0,0.0,0.0,894.0,1,0,1,0,1,3,5,8,0,0,1979,1,308.0,3,3,2,192.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,120750,489.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,527368020,69.0174621653085,7500.0,4,7,5,2000,2000,0.0,4,3,4,4,3,1,533.0,0.0,281.0,814.0,5,2,5,814.0,860.0,0.0,1674.0,1,0,2,1,1,4,7,8,0,0,2000,2,663.0,3,3,2,0.0,96.0,0.0,0.0,0.0,0.0,0,0,0.0,2010,5,216000,533.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2289,923228250,21.0,2001.0,4,4,5,1970,1970,80.0,3,3,5,3,3,1,0.0,0.0,546.0,546.0,2,2,5,546.0,546.0,0.0,1092.0,0,0,1,1,1,3,6,8,0,0,1970,1,286.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,75000,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1156,532477030,95.0,19508.0,4,6,5,1974,1974,144.0,3,3,5,3,3,3,800.0,0.0,630.0,1430.0,3,2,5,1430.0,0.0,0.0,1430.0,0,1,2,0,1,3,6,8,2,3,1974,1,484.0,3,3,2,117.0,108.0,165.0,0.0,0.0,0.0,0,0,0.0,2008,5,192000,800.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2717,905107300,69.0174621653085,7176.0,4,6,6,1978,1978,200.0,3,3,5,3,4,4,794.0,0.0,166.0,960.0,2,2,5,1040.0,0.0,0.0,1040.0,1,0,1,0,1,3,6,8,1,2,1979,1,616.0,3,3,2,131.0,0.0,0.0,0.0,180.0,0.0,0,4,0.0,2006,5,160500,794.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101,906378170,91.0,10652.0,4,7,5,2006,2007,306.0,4,3,4,4,3,3,0.0,0.0,1494.0,1494.0,5,2,5,1494.0,0.0,0.0,1494.0,0,0,2,0,1,4,7,8,1,4,2006,2,840.0,3,3,2,160.0,33.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,10,279500,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1377,905100020,69.0174621653085,11235.0,4,5,6,1963,1963,0.0,3,3,5,4,3,3,784.0,0.0,197.0,981.0,3,2,5,1075.0,0.0,0.0,1075.0,1,0,1,0,1,4,6,8,0,0,1996,1,440.0,3,3,2,64.0,0.0,0.0,0.0,64.0,0.0,0,3,0.0,2008,5,148000,784.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1381,905104110,68.0,10265.0,4,5,7,1967,2005,0.0,3,2,5,3,3,1,758.0,0.0,234.0,992.0,5,2,5,992.0,0.0,0.0,992.0,1,0,1,0,1,4,6,8,0,0,1967,2,294.0,3,3,2,204.0,0.0,0.0,0.0,0.0,0.0,0,3,600.0,2008,5,145000,758.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,3,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2502,533127080,69.0174621653085,14541.0,4,8,7,1993,1993,0.0,4,4,4,4,4,1,1012.0,0.0,326.0,1338.0,5,2,5,1352.0,1168.0,0.0,2520.0,1,0,2,1,1,4,10,8,1,3,1993,2,796.0,3,3,2,209.0,55.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,310000,1012.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2609,535402100,83.0,10184.0,4,6,5,1963,1963,379.0,3,3,5,3,3,3,580.0,0.0,503.0,1083.0,3,2,5,1146.0,0.0,0.0,1146.0,0,1,1,0,1,3,6,8,1,4,1963,1,294.0,3,3,2,345.0,75.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,165000,580.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
505,528390100,52.0,46589.0,4,8,7,1994,2005,528.0,4,3,4,4,4,1,1361.0,180.0,88.0,1629.0,5,2,5,1686.0,762.0,0.0,2448.0,1,0,2,1,1,4,8,8,1,3,1994,2,711.0,3,3,2,517.0,76.0,0.0,0.0,0.0,0.0,0,0,0.0,2009,5,402000,1541.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1126,528478040,85.0,10625.0,4,7,5,2005,2005,0.0,4,3,4,4,3,1,0.0,0.0,1026.0,1026.0,5,2,5,1026.0,932.0,0.0,1958.0,0,0,2,1,1,4,9,8,1,4,2005,3,936.0,3,3,2,154.0,210.0,0.0,0.0,0.0,0.0,0,0,0.0,2008,5,250000,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2914,923226180,21.0,1470.0,4,4,6,1970,1970,0.0,3,3,5,4,3,3,522.0,0.0,108.0,630.0,3,2,5,630.0,0.0,0.0,630.0,1,0,1,0,1,3,3,8,0,0,970,0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,73000,522.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36,36,1036,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,527401160,60.0,9000.0,4,5,5,1974,1974,0.0,3,3,5,4,3,1,0.0,0.0,896.0,896.0,3,2,5,896.0,896.0,0.0,1792.0,0,0,2,2,2,3,8,8,0,0,974,0,0.0,0,0,2,32.0,45.0,0.0,0.0,0.0,0.0,0,0,0.0,2009,5,136000,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35,35,1035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2405,528180080,48.0,5911.0,4,9,5,2005,2005,278.0,5,3,4,5,3,1,472.0,0.0,1088.0,1560.0,5,2,5,1565.0,0.0,0.0,1565.0,1,0,2,0,1,5,6,8,1,4,2005,2,556.0,3,3,2,196.0,56.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,282500,472.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67,528445060,73.0,8987.0,4,8,5,2005,2006,226.0,4,3,4,4,3,0,0.0,0.0,1595.0,1595.0,5,2,5,1595.0,0.0,0.0,1595.0,0,0,2,0,1,4,6,8,1,4,2005,2,880.0,3,3,2,144.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2010,5,221500,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2227,909452102,69.0174621653085,17871.0,4,4,5,1995,1996,0.0,3,3,4,4,3,1,0.0,0.0,1680.0,1680.0,4,2,5,1680.0,0.0,0.0,1680.0,0,0,2,0,1,4,7,8,0,0,1996,1,628.0,3,3,2,152.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,170000,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
669,535402270,77.0,11500.0,4,6,4,1967,1967,0.0,2,3,5,3,2,1,872.0,60.0,108.0,1040.0,4,2,5,1040.0,0.0,0.0,1040.0,1,0,1,0,1,3,6,7,1,1,1967,2,480.0,3,3,2,0.0,0.0,156.0,0.0,0.0,0.0,0,3,0.0,2009,5,163000,932.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,42,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1772,528364110,65.0,12257.0,4,8,5,1995,1995,513.0,4,3,4,4,3,3,56.0,64.0,1198.0,1318.0,5,2,5,1328.0,1203.0,0.0,2531.0,0,0,2,1,1,4,9,8,1,3,1995,2,752.0,3,3,2,222.0,98.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,290000,120.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1775,528376010,82.0,9044.0,4,8,5,1996,1997,526.0,4,4,4,4,3,1,1225.0,0.0,100.0,1325.0,5,2,5,1335.0,1203.0,0.0,2538.0,0,0,2,1,1,4,8,8,1,3,1996,2,933.0,3,3,2,198.0,92.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,330000,1225.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
403,527450280,21.0,1680.0,4,6,5,1973,1973,504.0,3,3,5,3,3,1,254.0,0.0,229.0,483.0,3,2,5,483.0,504.0,0.0,987.0,1,0,1,1,1,3,5,8,0,0,1973,1,264.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2009,5,111000,254.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
